,movieId,title,directors,writers,stars,year,certificate,length (min),Storyline,languages,Oscars,genres,popularity,Rating
7186,74450,Valentine's Day ,['garry_marshall'],"['katherine_fugate', 'abby_kohn', 'marc_silverstein']","['julia_roberts', 'jamie_foxx', 'anne_hathaway']",2010,PG-13,125,Intertwining couples and singles in Los Angeles break-up and make-up based on the pressures and expectations of Valentine's Day.,"['English ', ' Spanish ', ' Russian ', ' Italian']",,"['Comedy', 'Romance']",popular,Low_rated
7187,74458,Shutter Island ,['martin_scorsese'],"['laeta_kalogridis', 'dennis_lehane']","['leonardo_dicaprio', 'emily_mortimer', 'mark_ruffalo']",2010,R,138,"Teddy Daniels and Chuck Aule, two US marshals, are sent to an asylum on a remote island in order to investigate the disappearance of a patient, where Teddy uncovers a shocking truth about th... Read all","['English ', ' German']",,"['Drama', 'Mystery', 'Thriller']",popular,High_rated
7188,74510,"Girl Who Played with Fire, The (Flickan som lekte med elden) ",['daniel_alfredson'],"['jonas_frykberg', 'stieg_larsson']","['noomi_rapace', 'michael_nyqvist', 'lena_endre']",2009,R,129,"As computer hacker Lisbeth and journalist Mikael investigate a sex-trafficking ring, Lisbeth is accused of three murders, causing her to go on the run while Mikael works to clear her name.","['Swedish ', ' Italian ', ' English ', ' French']",,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",popular,High_rated
7189,74508,Persuasion ,['adrian_shergold'],"['jane_austen', 'simon_burke']","['sally_hawkins', 'alice_krige', 'anthony_head']",2007,Not Rated,93,"Anne was in love with Frederick, who was rejected by her snobby parents 8 years ago. They've now hit hard times and rent out their mansion to his brother-in-law. He returns a Royal Navy capt... Read all",['English'],,"['Drama', 'Romance']",unpopular,High_rated
7190,74553,The Secret of Kells,"['tomm_moore', 'nora_twomey']","['tomm_moore', 'fabrice_ziolkowski']","['evan_mcguire', 'brendan_gleeson', 'mick_lally']",2009,Not Rated,75,"A young boy in a remote medieval outpost under siege from barbarian raids is beckoned to adventure when a celebrated master illuminator arrives with an ancient book, brimming with secret wis... Read all","['Irish Gaelic ', ' Norwegian ', ' Latin ', ' English']",Nominated,"['Animation', 'Fantasy']",popular,High_rated
7191,74532,Cop Out ,['kevin_smith'],"['robb_cullen', 'mark_cullen']","['bruce_willis', 'tracy_morgan', 'juan_carlos_hernández']",2010,R,107,"Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed g... Read all","['English ', ' Spanish']",,"['Action', 'Comedy', 'Crime']",popular,Low_rated
7192,74530,Percy Jackson & the Olympians: The Lightning Thief ,['chris_columbus'],"['craig_titley', 'rick_riordan']","['logan_lerman', 'kevin_mckidd', 'steve_coogan']",2010,PG,118,A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.,"['English ', ' Greek, Ancient (to 1453)']",,"['Adventure', 'Fantasy']",popular,Low_rated
7193,74624,Agora ,['alejandro_amenábar'],"['alejandro_amenábar', 'mateo_gil']","['rachel_weisz', 'max_minghella', 'oscar_isaac']",2009,R,127,"A historical drama set in Roman Egypt, concerning a slave who turns to the rising tide of Christianity in the hope of pursuing freedom while falling in love with his mistress, the philosophy... Read all",['English'],,"['Adventure', 'Drama', 'Romance']",popular,High_rated
7194,74452,The Wolfman,['joe_johnston'],"['andrew_kevin_walker', 'david_self', 'curt_siodmak']","['benicio_del_toro', 'anthony_hopkins', 'emily_blunt']",2010,R,103,"Upon his return to his ancestral homeland, an American man is bitten and subsequently cursed by a werewolf.","['English ', ' Romany ', ' Romanian ', ' Ukrainian']",Won,"['Horror', 'Thriller']",popular,Low_rated
7195,74580,The Spy Next Door,['brian_levant'],"['jonathan_bernstein', 'james_greer', 'gregory_poirier']","['jackie_chan', 'amber_valletta', 'billy_ray_cyrus']",2010,PG,94,"Former C.I.A. spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau.","['English ', ' Chinese ', ' Russian']",,"['Action', 'Children', 'Comedy']",popular,Low_rated
7196,74545,The Ghost Writer,['roman_polanski'],"['robert_harris', 'roman_polanski']","['ewan_mcgregor', 'pierce_brosnan', 'olivia_williams']",2010,PG-13,128,"A ghost writer, hired to complete the memoirs of a former British Prime Minister, uncovers secrets that put his own life in jeopardy.",['English'],,"['Drama', 'Mystery', 'Thriller']",popular,High_rated
7197,74668,District 13: Ultimatum (Banlieue 13 - Ultimatum) ,['patrick_alessandrin'],['luc_besson'],"['cyril_raffaelli', 'david_belle', 'philippe_torreton']",2009,R,101,"Damien and Leito return to District 13 on a mission to bring peace to the troubled sector that is controlled by five different gang bosses, before the city's secret services take drastic mea... Read all","['French ', ' English']",,"['Action', 'Sci-Fi']",popular,Low_rated
7198,74647,Motherhood ,['katherine_dieckmann'],['katherine_dieckmann'],"['uma_thurman', 'anthony_edwards', 'minnie_driver']",2009,PG-13,90,"In Manhattan, a mother of two preparing for her daughter's sixth birthday party has no idea of the challenges she's about to face in order to pull off the event.",['English'],,['Comedy'],unpopular,Low_rated
7199,74677,The Yes Men Fix the World,"['andy_bichlbaum', 'mike_bonanno', 'kurt_engfehr']","['andy_bichlbaum', 'mike_bonanno']","['reggie_watts', 'mike_bonanno', 'andy_bichlbaum']",2009,,87,"Troublemaking duo Andy Bichlbaum and Mike Bonanno, posing as their industrious alter-egos, expose the people profiting from Hurricane Katrina, the faces behind the environmental disaster in ... Read all",['English'],,['Documentary'],unpopular,High_rated
7200,74688,Dear John ,['lasse_hallström'],"['jamie_linden', 'nicholas_sparks']","['channing_tatum', 'amanda_seyfried', 'richard_jenkins']",2010,PG-13,108,A romantic drama about a soldier who falls for a conservative college student while he's home on leave.,['English'],,"['Drama', 'Romance', 'War']",popular,Low_rated
7201,74683,Mike Bassett: England Manager ,['steve_barron'],"['rob_sprackling', 'johnny_smith']","['kevin_piper', 'ricky_tomlinson', 'malcolm_terris']",2001,Not Rated,89,"The manager of England's national football unexpectedly succumbs to a heart attack, and suddenly the search is on for a replacement. Most people who seem qualified for the position have the ... Read all","['English ', ' Portuguese']",,['Comedy'],unpopular,High_rated
7202,74698,Tooth Fairy ,['michael_lembeck'],"['lowell_ganz', 'babaloo_mandel', 'joshua_sternin']","['dwayne_johnson', 'ashley_judd', 'julie_andrews']",2010,PG,101,A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.,['English'],,"['Comedy', 'Fantasy']",popular,Low_rated
7203,74696,Last Train Home ,['lixin_fan'],['daniel_cross'],"['changhua_zhang', 'yang_zhang', 'suqin_chen']",2009,Not Rated,85,"A couple embarks on a journey home for Chinese new year along with 130 million other migrant workers, to reunite with their children and struggle for a future. Their unseen story plays out a... Read all",['Mandarin'],,"['Documentary', 'Drama']",unpopular,High_rated
7204,74754,The Room,['tommy_wiseau'],['tommy_wiseau'],"['tommy_wiseau', 'juliette_danielle', 'greg_sestero']",2003,R,99,"In San Francisco, an amiable banker's seemingly perfect life is turned upside down when his deceitful fiancée embarks on an affair with his best friend.",['English'],,"['Comedy', 'Drama', 'Romance']",popular,Low_rated
7205,74727,Gentlemen of Fortune (Dzhentlmeny udachi) ,['aleksandr_seryy'],"['georgiy_daneliya', 'viktoriya_tokareva']","['evgeniy_leonov', 'georgiy_vitsin', 'saveliy_kramarov']",1971,TV-13,88,It so happens that peaceful kindergarten teacher is incredibly similar to the terrible villain who stole the helmet of Alexander the Great. And villain's accomplices are unexpectedly similar... Read all,['Russian'],,"['Comedy', 'Crime', 'Drama', 'Mystery']",unpopular,High_rated
7206,74750,[REC]² ,"['jaume_balagueró', 'paco_plaza']","['jaume_balagueró', 'manu_díaz', 'paco_plaza']","['jonathan_d._mellor', 'manuela_velasco', 'óscar_zafra']",2009,R,85,"In order to ascertain the current situation inside, a supposed medical officer and a GEO team step into the quarantined and ill-fated apartment building.",['Spanish'],,"['Horror', 'Thriller']",popular,Low_rated
7207,74789,Alice in Wonderland ,['tim_burton'],"['linda_woolverton', 'lewis_carroll']","['mia_wasikowska', 'johnny_depp', 'helena_bonham_carter']",2010,PG,108,"Nineteen-year-old Alice returns to the magical world from her childhood adventure, where she reunites with her old friends and learns of her true destiny: to end the Red Queen's reign of ter... Read all","['English ', ' Russian ', ' Ukrainian']",Won,"['Adventure', 'Fantasy', 'IMAX']",popular,Low_rated
7208,74685,The Crazies,['breck_eisner'],"['scott_kosar', 'ray_wright', 'george_a._romero']","['radha_mitchell', 'timothy_olyphant', 'danielle_panabaker']",2010,R,101,"After a strange and insecure plane crash, an unusual toxic virus enters a quaint farming town. A young couple are quarantined, but they fight for survival along with help from a couple of pe... Read all",['English'],,"['Action', 'Drama', 'Horror', 'Sci-Fi', 'Thriller']",popular,Low_rated
7209,74795,Green Zone ,['paul_greengrass'],"['brian_helgeland', 'rajiv_chandrasekaran']","['matt_damon', 'jason_isaacs', 'greg_kinnear']",2010,R,115,Discovering covert and faulty intelligence causes a U.S. Army officer to go rogue as he hunts for Weapons of Mass Destruction in an unstable region.,"['English ', ' Arabic']",,"['Action', 'Drama', 'Thriller', 'War']",popular,High_rated
7210,74868,Dorian Gray ,['oliver_parker'],"['toby_finlay', 'oscar_wilde']","['ben_barnes', 'colin_firth', 'rebecca_hall']",2009,R,112,"A corrupt young man somehow keeps his youthful beauty eternally, but a special painting gradually reveals his inner ugliness to all.",['English'],,"['Drama', 'Horror', 'Sci-Fi']",popular,Low_rated
7211,74851,From Paris with Love ,['pierre_morel'],"['adi_hasak', 'luc_besson']","['john_travolta', 'jonathan_rhys_meyers', 'kasia_smutniak']",2010,R,92,"In Paris, a young employee in the office of the US Ambassador hooks up with an American spy looking to stop a terrorist attack in the city.","['English ', ' French ', ' Mandarin ', ' German']",,"['Action', 'Crime']",popular,Low_rated
7212,74791,"Town Called Panic, A (Panique au village) ","['stéphane_aubier', 'vincent_patar']","['stéphane_aubier', 'guillaume_malandrin', 'vincent_patar']","['stéphane_aubier', 'jeanne_balibar', 'nicolas_buysse']",2009,TV-PG,75,"Cowboy and Indian's only wish was to come up with a brilliant idea for Mr Horse's birthday, but when their plan ends up in utter disaster, they'll need to travel the world and back to make t... Read all",['French'],,['Animation'],unpopular,High_rated
7213,74948,Harry Brown ,['daniel_barber'],['gary_young'],"['michael_caine', 'emily_mortimer', 'david_bradley']",2009,R,103,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,['English'],,"['Crime', 'Drama', 'Thriller']",popular,High_rated
7214,74946,She's Out of My League ,['jim_field_smith'],"['sean_anders', 'john_morris']","['jay_baruchel', 'alice_eve', 't.j._miller']",2010,R,104,"An average Joe meets the perfect woman, but his lack of confidence and the influence of his friends and family begin to pick away at the relationship.","['English ', ' Ukrainian']",,['Comedy'],popular,Low_rated
7215,75341,Remember Me ,['allen_coulter'],['will_fetters'],"['robert_pattinson', 'emilie_de_ravin', 'caitlyn_rund']",2010,PG-13,113,"A romantic drama centred on two new lovers: Tyler, whose parents have split in the wake of his brother's suicide, and Ally, who lives each day to the fullest since witnessing her mother's mu... Read all","['English ', ' Chinese']",,"['Drama', 'Romance']",popular,High_rated
7216,75416,Generation X ,['jack_sholder'],['eric_blakeney'],"['matt_frewer', 'finola_hughes', 'jeremy_ratchford']",1996,TV-PG,87,The new teenage students at a school for mutants (normal-looking humans with fantastic powers) try to stop an evil scientist from controlling the world's dreams.,['English'],,"['Action', 'Adventure', 'Sci-Fi']",unpopular,Low_rated
7217,75395,Frozen ,['adam_green'],['adam_green'],"['shawn_ashmore', 'emma_bell', 'kevin_zegers']",2010,R,93,"Three skiers stranded on a chairlift are forced to make life-or-death choices, which prove more perilous than staying put and freezing to death.",['English'],,"['Drama', 'Horror', 'Thriller']",popular,Low_rated
7218,75446,Little Ashes ,['paul_morrison'],['philippa_goslett'],"['robert_pattinson', 'javier_beltrán', 'matthew_mcnulty']",2008,R,112,"About the young life and loves of artist Salvador Dalí, filmmaker Luis Buñuel and writer Federico García Lorca.","['English ', ' Spanish']",,['Drama'],unpopular,Low_rated
7219,74916,Greenberg ,['noah_baumbach'],"['jennifer_jason_leigh', 'noah_baumbach']","['ben_stiller', 'greta_gerwig', 'jennifer_jason_leigh']",2010,R,107,"A man from Los Angeles, who moved to New York years ago, returns to L.A. to figure out his life while he house-sits for his brother. He soon sparks with his brother's assistant.",['English'],,"['Comedy', 'Drama']",popular,Low_rated
7220,75389,The Burrowers,['j.t._petty'],['j.t._petty'],"['clancy_brown', 'david_busse', 'harley_coriz']",2008,R,96,In the Wild West a rescue party sets out to find a family of settlers that has vanished from their home under mysterious circumstances.,"['English ', ' French ', ' Sioux']",,"['Horror', 'Thriller', 'Western']",unpopular,Low_rated
7221,75803,Our Family Wedding ,['rick_famuyiwa'],"['wayne_conley', 'malcolm_spellman', 'rick_famuyiwa']","['america_ferrera', 'forest_whitaker', 'carlos_mencia']",2010,PG-13,103,"The weeks leading up to a young couple's wedding are comic and stressful, especially as their respective fathers try to lay their long standing feud to rest.",['English'],,['Comedy'],unpopular,Low_rated
7222,75805,The Bounty Hunter,['andy_tennant'],['sarah_thorp'],"['jennifer_aniston', 'gerard_butler', 'gio_perez']",2010,PG-13,110,"A bounty hunter learns that his next target is his ex-wife, a reporter working on a murder cover-up. Soon after their reunion, the always-at-odds duo find themselves on a run-for-their-lives... Read all","['English ', ' Ukrainian']",,"['Action', 'Comedy', 'Romance']",popular,Low_rated
7223,75813,Leaves of Grass ,['tim_blake_nelson'],['tim_blake_nelson'],"['edward_norton', 'keri_russell', 'henry_max_nelson']",2009,R,105,"An Ivy League professor is lured back to his Oklahoma hometown, where his twin brother, a small-time pot grower, has concocted a scheme to take down a local drug lord.","['English ', ' Latin']",,"['Comedy', 'Crime', 'Drama', 'Thriller']",popular,Low_rated
7224,75816,Women in Trouble ,['sebastian_gutierrez'],['sebastian_gutierrez'],"['carla_gugino', 'adrianne_palicki', 'connie_britton']",2009,R,92,"A serpentine day in the life of ten seemingly desperate women: a porn star, a flight attendant, a psychiatrist, a masseuse, a bartender, a pair of call girls, an actress, a masseuse. All of ... Read all",['English'],,['Comedy'],unpopular,Low_rated
7225,75947,Mondo Cane ,"['paolo_cavara', 'gualtiero_jacopetti', 'franco_prosperi']","['paolo_cavara', 'gualtiero_jacopetti']","['stefano_sibaldi', 'rossano_brazzi', 'yves_klein']",1962,Approved,108,"A ""shockumentary"" consisting of a collection of mostly real archive footage displaying mankind at its most depraved and perverse, displaying bizarre rites, cruel behavior and bestial violenc... Read all",['Italian'],Nominated,['Documentary'],unpopular,Low_rated
7226,76030,Case 39 ,['christian_alvart'],['ray_wright'],"['renée_zellweger', 'ian_mcshane', 'jodelle_ferland']",2009,R,109,"A social worker fights to save a girl from her abusive parents, only to discover that the situation is more dangerous than she ever expected.",['English'],,"['Horror', 'Thriller']",popular,Low_rated
7227,75985,Repo Men ,['miguel_sapochnik'],"['eric_garcia', 'garrett_lerner']","['jude_law', 'forest_whitaker', 'alice_braga']",2010,R,111,"Set in the near future when artificial organs can be bought on credit, it revolves around a man who struggles to make the payments on a heart he has purchased. He must therefore go on the ru... Read all","['English ', ' Spanish']",,"['Action', 'Sci-Fi', 'Thriller']",popular,Low_rated
7228,76077,Hot Tub Time Machine ,['steve_pink'],"['josh_heald', 'sean_anders', 'john_morris']","['john_cusack', 'rob_corddry', 'craig_robinson']",2010,R,99,"A malfunctioning time machine at a ski resort takes a man back to 1986 with his two friends and nephew, where they must relive a fateful night and not change anything to make sure the nephew... Read all","['English ', ' Russian']",,"['Comedy', 'Sci-Fi']",popular,Low_rated
7229,76091,Mother (Madeo) ,['bong_joon_ho'],"['bong_joon_ho', 'eun-kyo_park']","['kim_hye-ja', 'won_bin', 'jin_goo']",2009,R,129,A mother desperately searches for the killer who framed her son for a girl's horrific murder.,['Korean'],,"['Crime', 'Drama', 'Mystery', 'Thriller']",popular,High_rated
7230,76093,How to Train Your Dragon ,"['dean_deblois', 'chris_sanders']","['william_davies', 'dean_deblois', 'chris_sanders']","['jay_baruchel', 'gerard_butler', 'christopher_mintz-plasse']",2010,PG,98,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",['English'],Nominated,"['Adventure', 'Animation', 'Children', 'Fantasy', 'IMAX']",popular,High_rated
7231,76060,The Slammin' Salmon,['kevin_heffernan'],"['jay_chandrasekhar', 'kevin_heffernan', 'steve_lemme']","['michael_clarke_duncan', 'jay_chandrasekhar', 'kevin_heffernan']",2009,R,99,The owner of a Miami restaurant indebted to the mob institutes a contest to see what waiter can earn the most money in one night.,['English'],,['Comedy'],unpopular,Low_rated
7232,76054,Oceans (Océans) ,"['jacques_perrin', 'jacques_cluzaud']","['christophe_cheysson', 'jacques_cluzaud', 'laurent_debas']","['pierce_brosnan', 'jacques_perrin', 'pedro_armendáriz_jr.']",2009,G,84,"An ecological drama/documentary, filmed throughout the globe. Part thriller, part meditation on the vanishing wonders of the sub-aquatic world.","['English ', ' French']",,"['Documentary', 'Drama']",unpopular,High_rated
7233,76143,"Bone Man, The (Der Knochenmann) ",['wolfgang_murnberger'],"['wolf_haas', 'josef_hader', 'wolfgang_murnberger']","['josef_hader', 'josef_bierbichler', 'birgit_minichmayr']",2009,,127,"Private Investigator Brenner is handling a case at the grill-station ""Löschenkohl"". There he finds - besides some chicken - also other meat...that doesn't belong in a good meal.","['German ', ' Russian ', ' Serbian']",,"['Crime', 'Thriller']",unpopular,High_rated
7234,76175,Clash of the Titans ,['louis_leterrier'],"['travis_beacham', 'phil_hay', 'matt_manfredi']","['sam_worthington', 'liam_neeson', 'ralph_fiennes']",2010,PG-13,106,"Perseus, a demigod and the son of Zeus, battles the minions of Hades and the Underworld in order to stop them from conquering Olympus and Earth.",['English'],,"['Action', 'Adventure', 'Drama', 'Fantasy']",popular,Low_rated
7235,76293,Date Night ,['shawn_levy'],['josh_klausner'],"['steve_carell', 'tina_fey', 'mark_wahlberg']",2010,PG-13,88,"In New York City, a case of mistaken identity turns a bored married couple's attempt at a glamorous and romantic evening into something more thrilling and dangerous.","['English ', ' Hebrew']",,"['Action', 'Comedy', 'Romance']",popular,Low_rated
7236,76251,Kick-Ass ,['matthew_vaughn'],"['jane_goldman', 'matthew_vaughn', 'mark_millar']","['aaron_taylor-johnson', 'nicolas_cage', 'chloë_grace_moretz']",2010,R,117,"Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a superhero, even though he has no powers, training or meaningful reason to do so.",['English'],,"['Action', 'Comedy']",popular,High_rated
7237,76173,Micmacs (Micmacs à tire-larigot) ,['jean-pierre_jeunet'],"['jean-pierre_jeunet', 'guillaume_laurant']","['dany_boon', 'andré_dussollier', 'nicolas_marié']",2009,R,105,A man and his friends come up with an intricate and original plan to destroy two big weapons manufacturers.,['French'],,"['Comedy', 'Crime']",popular,High_rated
7238,76301,The Emperor's New Groove 2: Kronk's New Groove,"['saul_blinkoff', 'elliot_m._bour', 'robin_steele']","['tony_leondis', 'michael_labash', 'tom_rogers']","['patrick_warburton', 'tracey_ullman', 'eartha_kitt']",2005,G,75,"Kronk desperately tries to find ways to impress his dad, whom he can never please. But when things go wrong, Kronk kicks into comical gear and discovers the true riches in life are his frien... Read all","['English ', ' Russian']",,"['Animation', 'Children', 'Comedy', 'Romance']",unpopular,Low_rated
7239,76738,Steam of Life (Miesten vuoro) ,"['joonas_berghäll', 'mika_hotakainen']","['joonas_berghäll', 'mika_hotakainen']","['timo_aalto', 'pekka_ahonen', 'aarne_aksila']",2010,,81,"Finnish men in sauna, speaking straight from the heart.",['Finnish'],,['Documentary'],unpopular,High_rated
7240,77177,Wild China ,[],[],['bernard_hill'],2008,,60,"An in-depth look at some of China's most impressive natural sites such as the ancient Han kingdom, the Mongol steppes, the Silk Road and the Tibetan Plateau.",['English'],,['Documentary'],unpopular,High_rated
7241,76743,Mortadelo & Filemon: The Big Adventure (La gran aventura de Mortadelo y Filemón) ,['javier_fesser'],"['javier_fesser', 'guillermo_fesser', 'francisco_ibáñez']","['benito_pocino', 'pepe_viyuela', 'dominique_pinon']",2003,,107,"The DDT, the professor Bacterio's dangerous invention has just been stolen by the dictator of Tirania. The Súper wants to recover it but he knows that it should not call Mortadelo and Filemó... Read all","['Spanish ', ' Catalan ', ' English ', ' French']",,"['Action', 'Adventure', 'Comedy']",unpopular,Low_rated
7242,76763,The Runaways,['floria_sigismondi'],"['floria_sigismondi', 'cherie_currie']","['kristen_stewart', 'dakota_fanning', 'michael_shannon']",2010,R,106,A coming-of-age biographical film about the 1970s teenage all-girl rock band The Runaways. The relationship between band members Cherie Currie and Joan Jett is also explored.,['English'],,"['Drama', 'Musical']",popular,Low_rated
7243,77191,Death at a Funeral ,['neil_labute'],['dean_craig'],"['chris_rock', 'martin_lawrence', 'keith_david']",2010,R,92,A funeral ceremony turns into a debacle of exposed family secrets and misplaced bodies.,['English'],,['Comedy'],popular,Low_rated
7244,77201,Valhalla Rising ,['nicolas_winding_refn'],"['nicolas_winding_refn', 'roy_jacobsen', 'matthew_read']","['mads_mikkelsen', 'maarten_stevenson', 'alexander_morton']",2009,Not Rated,93,"Forced for some time to be a fighting slave, a pagan warrior escapes his captors with a boy and joins a group of Crusaders on their quest to the Holy Land.",['English'],,"['Action', 'Drama', 'War']",popular,Low_rated
7245,76751,American Drug War: The Last White Hope ,['kevin_booth'],[],"['joe_arpaio', 'jello_biafra', 'osama_bin_laden']",2006,Not Rated,120,"With commentary from soldiers on both sides of the conflict, filmmaker Kevin Booth's incisive documentary wades into the murky waters of the American war on drugs, the longest and costliest ... Read all",['English'],,"['Crime', 'Documentary']",unpopular,High_rated
7246,77206,Diary of a Wimpy Kid ,['thor_freudenthal'],"['jackie_filgo', 'jeff_filgo', 'gabe_sachs']","['zachary_gordon', 'robert_capron', 'rachael_harris']",2010,PG,94,"Greg Heffley is a 12 year old who is fresh out of elementary and transitions to middle school, where he has to learn the consequences and responsibility to survive the year.","['English ', ' German']",,"['Children', 'Comedy']",popular,Low_rated
7247,77364,The Losers,['sylvain_white'],"['peter_berg', 'james_vanderbilt', 'andy_diggle']","['idris_elba', 'zoe_saldana', 'jeffrey_dean_morgan']",2010,PG-13,97,"A CIA special forces team is betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.","['English ', ' Spanish ', ' Sanskrit']",,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",popular,Low_rated
7248,77233,The Union: The Business Behind Getting High,['brett_harvey'],"['brett_harvey', 'adam_scorgie']","['adam_scorgie', 'chris_bennett', 'steve_bloom']",2007,,104,"BC's illegal marijuana trade industry has evolved into a business giant, dubbed by some involved as 'The Union', Commanding upwards of $7 billion Canadian annually. With up to 85% of 'BC Bud... Read all",['English'],,"['Comedy', 'Documentary']",unpopular,High_rated
7249,77266,Disgrace ,['steve_jacobs'],"['anna_maria_monticelli', 'j.m._coetzee']","['john_malkovich', 'natalie_becker', 'jessica_haines']",2008,R,119,"After having an affair with a student, a Cape Town professor moves to the Eastern Cape, where he gets caught up in a mess of post-apartheid politics.","['English ', ' Xhosa ', ' Afrikaans ', ' Zulu']",,['Drama'],unpopular,Low_rated
7250,77414,The Last Song,['julie_anne_robinson'],"['nicholas_sparks', 'jeff_van_wie']","['miley_cyrus', 'liam_hemsworth', 'greg_kinnear']",2010,PG,107,"A rebellious girl is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.",['English'],,"['Drama', 'Romance']",popular,Low_rated
7251,77421,Cyrus ,"['jay_duplass', 'mark_duplass']","['mark_duplass', 'jay_duplass']","['john_c._reilly', 'marisa_tomei', 'jonah_hill']",2010,R,91,"John and Molly, a divorced middle aged man and a single mother meet at a friends party and start up a small relationship, all John has to do now is meet Molly's son... Cyrus",['English'],,"['Comedy', 'Drama', 'Romance']",popular,Low_rated
7252,77455,Exit Through the Gift Shop ,['banksy'],[],"['banksy', 'mr._brainwash', 'space_invader']",2010,R,87,"Following the style of some of the world's most prolific street artists, an amateur filmmaker makes a foray into the art world.","['English ', ' French']",Nominated,"['Comedy', 'Documentary']",popular,High_rated
7253,77427,"Human Centipede, The (First Sequence) ",['tom_six'],['tom_six'],"['dieter_laser', 'winter_williams', 'ashlynn_yennie']",2009,R,92,"A mad scientist kidnaps and mutilates a trio of tourists in order to reassemble them into a human centipede, created by stitching their mouths to each others' rectums.","['English ', ' German ', ' Japanese']",,['Horror'],popular,Low_rated
7254,77561,Iron Man 2 ,['jon_favreau'],"['justin_theroux', 'stan_lee', 'don_heck']","['robert_downey_jr.', 'mickey_rourke', 'gwyneth_paltrow']",2010,PG-13,124,"With the world now aware of his identity as Iron Man, Tony Stark must contend with both his declining health and a vengeful mad man with ties to his father's legacy.","['English ', ' French ', ' Russian']",Nominated,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'IMAX']",popular,High_rated
7255,77688,Three Men and a Cradle (3 hommes et un couffin) ,['coline_serreau'],['coline_serreau'],"['roland_giraud', 'michel_boujenah', 'andré_dussollier']",1985,PG-13,106,"Jacques, Pierre, and Michel are three adult friends who enjoy single life until they find themselves stuck with a baby.",['French'],Nominated,['Comedy'],unpopular,Low_rated
7256,77795,Cargo ,"['ivan_engler', 'ralph_etter']","['arnold_bucher', 'ivan_engler', 'patrik_steinmann']","['anna_katharina_schwabroh', 'martin_rapold', 'regula_grauwiller']",2009,,112,"Dr. Laura P. takes a job on a cargo spaceship for 4 years plus 4 years back. She'll join her sister on Rhea. 44 months later, in Laura's shift, strange things happen in cargo. The crew is re... Read all",['German'],,['Sci-Fi'],unpopular,Low_rated
7257,77709,"Sky Crawlers, The (Sukai kurora) ",['mamoru_oshii'],"['hiroshi_mori', 'chihiro_itô']","['rinko_kikuchi', 'ryo_kase', 'shôsuke_tanihara']",2008,PG-13,122,"The Kildren, a group of eternally young fighter pilots, experience the sudden loss of innocence as they battle the enemy in astonishing dogfights above the clouds.",['Japanese'],,"['Adventure', 'Animation', 'Drama']",unpopular,High_rated
7258,77846,12 Angry Men ,['william_friedkin'],['reginald_rose'],"['jack_lemmon', 'george_c._scott', 'hume_cronyn']",1997,PG-13,117,Twelve men must decide the fate of one when one juror objects to the jury's decision.,['English'],,"['Crime', 'Drama']",unpopular,High_rated
7259,77798,"Nightmare on Elm Street, A ",['samuel_bayer'],"['wesley_strick', 'eric_heisserer', 'wes_craven']","['jackie_earle_haley', 'rooney_mara', 'kyle_gallner']",2010,R,95,"The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",['English'],,"['Fantasy', 'Horror', 'Thriller']",popular,Low_rated
7260,77841,St Trinian's 2: The Legend of Fritton's Gold ,"['oliver_parker', 'barnaby_thompson']","['piers_ashworth', 'nick_moorcroft', 'ronald_searle']","['rupert_everett', 'colin_firth', 'david_tennant']",2009,Not Rated,106,The girls of St. Trinians are on the hunt for buried treasure after discovering headmistress Miss Fritton is related to a famous pirate.,['English'],,"['Adventure', 'Comedy']",unpopular,Low_rated
7261,77866,Robin Hood ,['ridley_scott'],"['brian_helgeland', 'ethan_reiff', 'cyrus_voris']","['russell_crowe', 'cate_blanchett', 'matthew_macfadyen']",2010,PG-13,140,"In twelfth-century England, Robin Longstride and his band of marauders confront corruption in a local village and lead an uprising against the crown that will forever alter the balance of wo... Read all","['English ', ' French ', ' Ukrainian']",,"['Action', 'Adventure', 'Drama', 'Romance', 'War']",popular,Low_rated
7262,77667,MacGruber ,['jorma_taccone'],"['will_forte', 'john_solomon', 'jorma_taccone']","['will_forte', 'kristen_wiig', 'val_kilmer']",2010,R,90,"Former special operative MacGruber is called back into action to take down his arch-enemy, Dieter Von Cunth, who's in possession of a nuclear warhead and bent on destroying Washington, D.C.","['English ', ' Russian']",,"['Action', 'Comedy']",popular,Low_rated
